,name,album,artist,release date,length,popularity,lyrics
611,Pink Cadillac,Everlasting,Natalie Cole,1987-06-14,268666,38,"

You may think I'm fooling
For the foolish things I do
You may wonder how come I love you
When you get on my nerves like you do

Well baby you know you bug me
There ain't no secret about that
Well, come on over here and hug me
Baby I'll spill the facts

Well, honey it ain't your money
'Cause I got plenty of that

I love you for your pink Cadillac
Crushed velvet seats
Riding in the back, oozing down the street
Waving to the girls, peeling out of sight
Spending all my money on a Saturday night
Honey, I just wonder what you do
There in the back of your pink Cadillac
Pink Cadillac

Well, now way back in the Bible
Temptations always come along
There's always somebody tempting you
Into doing something they know is wrong

Well, they tempt you, ma'am, with silver
And they tempt you, sir, with gold
And they tempt you with the pleasures
That flesh does surely hold

They say Eve tempted Adam with an apple
Man, I ain't going for that

I know it was her pink Cadillac
Crushed velvet seats
Riding in the back, oozing down the street
Waving to the girls, peeling out of sight
Spending all my money on a Saturday night
Honey, I just wonder what you're doing
In the back of your pink Cadillac
Pink Cadillac

Now, now, now, some folks say it's too big
And uses too much gas
Some folks say that it's too old
And that it just goes too fast

Oh, but love is bigger than a Honda (Honda)
And it's bigger than a Subaru (that too)
Hey man there's only one thing
And one car that will do

Anyway we don't have to drive it
Honey, we can park it out in back
And have a party in your pink Cadillac

Crushed velvet seats
Riding in the back, oozing down the street
Waving to the girls, peeling out of sight
Spending all my money on a Saturday night
Honey, I just wonder what you do there
In the back of your pink Cadillac
You know the one I mean, Le Car
Woah! Cadillac

"
612,The Loco-Motion,Kylie,Kylie Minogue,1988-07-04,193920,60,"

[Intro]
The loco-motion, the loco-motion

[Verse 1]
Everybody's doing a brand new dance now
(Come on, baby, do the loco-motion)
I know you'll get to like it if you give it a chance now
(Come on, baby, do the loco-motion)
My little baby sister can do it with ease
It's easier than learning your ABCs

[Chorus]
So come on, come on
Do the loco-motion with me
You gotta swing your hips now
Come on, baby, jump up, jump back
Oh well, I think you got the knack, oh

[Verse 2]
Now that you can do it, let's make a chain now
(Come on, baby, do the loco-motion)
Chug-a chug-a motion like a railway train now
(Come on, baby, do the loco-motion)
Do it nice and easy now, don't lose control
A little bit of rhythm and a lot of soul

[Chorus]
So come on, come on
Do the loco-motion with me
The loco-motion
So come on, come on
Do the loco-motion
So come on, come on
Do the loco-motion

[Verse 3]
Move around the floor in a loco-motion
(Come on, baby, do the loco-motion)
Do it holding hands if you got the notion
(Come on, baby, do the loco-motion)
There's never been a dance that's so easy to do
It even makes you happy when you're feeling blue

[Chorus]
So come on, come on
Do the loco-motion with me
(Come on, do the loco-motion)
(Come on, do the loco-motion)
(Come on, do the loco-motion)

[Verse 4]
Everybody's doing a brand new dance now
(Come on, baby, do the loco-motion)
I know you'll get to like it if you give it a chance now
(Come on, baby, do the loco-motion)
My little baby sister can do it with ease
It's easier than learning your ABCs

[Chorus]
So come on, come on, do the loco-motion
Come on, come on, do the loco-motion
Come on, come on, do the loco-motion with me
You gotta swing your hips now, yeah
Come on, baby, jump up, jump back

"
613,Handle With Care,"The Traveling Wilburys, Vol. 1",Traveling Wilburys,1988-10-18,199586,65,"

[Verse 1: George Harrison]
Been beat up and battered around
Been sent up, and I've been shot down
You're the best thing that I've ever found
Handle me with care

[Verse 2: George Harrison]
Reputation's changeable
Situation's tolerable
But, baby, you're adorable
Handle me with care

[Pre-Chorus: Roy Orbison]
I'm so tired of being lonely
I still have some love to give
Won't you show me that you really care?

[Chorus: Bob Dylan and Tom Petty]
Everybody's got somebody to lean on
Put your body next to mine, and dream on

[Verse 3: George Harrison]
I've been fobbed off, and I've been fooled
I've been robbed and ridiculed
In daycare centers and night schools
Handle me with care

[Verse 4: George Harrison]
Been stuck in airports, terrorized
Sent to meetings, hypnotized
Overexposed, commercialized
Handle me with care

[Pre-Chorus: Roy Orbison]
I'm so tired of being lonely
I still have some love to give
Won't you show me that you really care?

[Chorus: Jeff Lynne and Roy Orbison]
Everybody's got somebody to lean on
Put your body next to mine, and dream on

[Verse 5: George Harrison]
I've been uptight and it made a mess
But I'll clean it up myself, I guess
Oh, the sweet smell of success
Handle me with care

"
614,Better Be Home Soon,Temple Of Low Men,Crowded House,1988-01-01,187666,61,"

Somewhere deep inside
Something's got a hold on you
And it's pushing me aside
See it stretch on forever

And I know I'm right
For the first time in my life
That's why I tell you
You'd better be home soon

Stripping back the coats
Of lies and deceiption
Back to nothingness
Like a week in the desert

And I know I'm right
For the first time in my life
That's why I tell you
You'd better be home soon

So don't say no, don't say nothing's wrong
Cos when you get back home maybe I'll be gone

When the nights go down
When you've had your fill
When there's nothing left

It would cause me pain
If we were to end it
But I could start again
You can depend on it

I know I'm right
For the first time in my life
That's why I tell you
You'd better be home soon
That's why I tell you
You'd better be home soon

"
615,I Don't Wanna Go On With You Like That,Reg Strikes Back,Elton John,1988-06-24,275373,55,"

[Verse 1]
I've always said that one's enough to love
Now I hear you're braggin' one is not enough
Well, somethin' tells me you're not satisfied
You got plans to make me one of four or five

[Verse 2]
I guess this kind of thing's just in your blood
But you won't catch me carvin' up my love
I ain't no puzzle piece that needs to fit
If it takes more than me, let's a-call it quits

[Chorus]
'Cause I don't wanna go on with you like that
Don't wanna be a feather in your cap
I just wanna tell you, honey, I ain't mad
But I don't wanna go on with you like that

[Post-Chorus]
Oh-oh-oh
Whoa-oh
Whoa-oh
Oh yeah

[Verse 3]
It gets so hard sometimes to understand
This vicious circle's gettin' outta hand
Don't need an extra eye to see
That the fire spreads a-faster in a breeze

[Chorus]
And I don't wanna go on with you like that
Don't wanna be a feather in your cap
I just wanna tell you, honey, I ain't mad
But I don't wanna go on with you like that
No, I don't wanna go on with you like that
One more set of boots on your welcome mat
You'll just a-have to quit 'em if you want me back
'Cause I don't wanna go on with you like that

[Post-Chorus]
Oh-oh-oh
Whoa-oh
Whoa-oh
Oh yeah

[Bridge]
Oh, if you wanna spread it around, sister, that's just fine
But I don't want no second hand a-feedin' me lines
If you wanna hold someone in the middle of the night
Call out the guards, turn out the light

[Chorus]
And I don't wanna go on with you like that
Don't wanna be a feather in your cap
I just wanna tell you, honey, I ain't mad
But I don't wanna go on with you like that
No, I don't wanna go on with you like that
One more set of boots on your welcome mat
You'll just have to quit 'em if you want me back
No, I don't wanna go on with you like that

[Post-Chorus]
Oh-oh-oh
Whoa-oh
Whoa-oh
Oh yeah

[Post-Chorus]
Oh-oh-oh
Whoa-oh
Whoa-oh
Oh yeah

[Outro]
I don't wanna
I don't wanna
I don't wanna
Go on with you like that
Oh yeah
Takin' me back

"
616,Kokomo,Greatest Hits,The Beach Boys,2012-01-01,215573,8,"

[Intro]
Aruba, Jamaica, ooh I wanna take ya
Bermuda, Bahama, come on pretty mama
Key Largo, Montego
Baby why don't we go
Jamaica

[Verse 1]
Off the Florida Keys
There's a place called Kokomo
That's where you wanna go
To get away from it all
Bodies in the sand
Tropical drink melting in your hand
We'll be falling in love
To the rhythm of a steel drum band
Down in Kokomo

[Chorus]
Aruba, Jamaica, ooh I wanna take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego
Baby why don't we go
Ooh I wanna take you down to Kokomo
We'll get there fast
And then we'll take it slow
That's where we wanna go
Way down in Kokomo

Martinique, that Montserrat mystique

[Verse 2]
We'll put out to sea
We'll perfect our chemistry
By and by we'll defy
A little bit of gravity
Afternoon delight
Cocktails and moonlit nights
That dreamy look in your eye
Give me a tropical contact high
Way down in Kokomo

[Chorus]
Aruba, Jamaica, ooh I wanna take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego
Baby why don't we go
Ooh I wanna take you down to Kokomo
We'll get there fast
And then we'll take it slow
That's where we wanna go
Way down in Kokomo

Port au Prince, I want to catch a glimpse

Everybody knows a little place like Kokomo
Now if you wanna go to get away from it all
Go down to Kokomo

[Chorus]
[Aruba, Jamaica, ooh I wanna take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego
Baby why don't we go]
Ooh I wanna take you down to Kokomo
We'll get there fast
And then we'll take it slow
That's where we wanna go
Way down in Kokomo
Aruba, Jamaica, ooh I wanna take you to
Bermuda, Bahama, come on pretty mama
Key Largo, Montego
Baby why don't we go
Ooh I wanna take you down to...

"
617,New Sensation,Kick (Remastered),INXS,1987,220160,65,"

Live, baby, live
Now that the day is over
I gotta new sensation
In perfect moments
Impossible to refuse

Sleep, baby, sleep
Now that the night is over
And the sun comes
Like a god into our room
All perfect light and promises

Gotta hold on you
A new sensation, a new sensation
Right now gonna take you over
A new sensation, a new sensation

Dream, baby, dream
Of all that's come and going
And you will find out in the end
There really is
There really is no difference

Cry, baby, cry
When you got to get it out
I'll be your shoulder
You can tell me all
Don't keep it in ya

Well that's the reason why I'm here
Hey hey
Are you ready for a new sensation, new sensation
Right now?
Gonna take you on a new sensation, new sensation
(New sensation, news sensation)
(A new sensation)

Hate, baby, hate
When there's nothing left for you
You're only human what can you do
It'll soon be over
Don't let your pain take over you

Love, baby, love
It's written all over your face
There's nothing better we could do
Than live forever
Well that's all we've got to do
Hey now I'm gonna take a new sensation, new sensation
Right now
Gotta hold on you
A new sensation, new sensation
A new sensation, a new sensation
A new sensation

"
618,Together Forever,Whenever You Need Somebody,Rick Astley,1987-11-12,205533,15,"

If there's anything you need
All you have to do is say
You know you satisfy everything in me
We shouldn't waste a single day

So don't stop me falling
It's destiny calling
A power I just can't deny
It's never changing
Can't you hear me, I'm saying
I want you for the rest of my life

[Hook]
Together forever and never to part
Together forever we two
And don't you know
I would move heaven and earth
To be together forever with you

If they ever get you down
There's always something I can do
Because I wouldn't ever wanna see you frown
I'll always do what's best for you

There ain't no mistaking
It's true love we're making
Something to last for all time
It's never changing
Can't you hear me, I'm saying
I want you for the rest of my life

[Hook]
Together forever and never to part
Together forever we two
And don't you know
I would move heaven and earth
To be together forever with you

So don't stop me falling
It's destiny calling
A power I just can't deny
It's never changing
Can't you hear me, I'm saying
I want you for the rest of my life

[Hook]
Together forever and never to part
Together forever we two
And don't you know
I would move heaven and earth
To be together forever with you

Together forever and never to part
Together forever we two
And don't you know
I would move heaven and earth
To be together forever with you

Together forever and never to part
Together forever we two
And don't you know
I would move heaven and earth
To be together forever with you

"
619,You Came,Close (Expanded Edition),Kim Wilde,1988,273773,49,"

[Verse 1]
Someone I know is staring at me, and when I look into her eyes
I see a girl that I used to be, I hardly recognize
'Cause in the space of a year, I've watched the old me disappear
All of the things I once held precious
Just don't mean anything anymore, 'cause suddenly

[Chorus]
You came and changed the way I feel
No one could love you more
Because you came and turned my life around
No one could take your place

[Verse 2]
I've never felt good with permanent things, now I don't want anything to change
You can't imagine the joy you bring, my life won't be the same
And I'll be there when you call, I'll pick you up if you should fall
'Cause I have never felt such inspiration
Nobody else ever gave me more because

[Chorus]
You came and changed the way I feel
No one could love you more
Because you came and turned my life around
No one could take your place
You came
You came and turned my life around
No one could take your place

[Bridge]
I watch you sleep in the still of the night
You look so pretty when you dream
So many people just go through life
Holding back, they don't say what they mean
But it's easy for me since you came

[Chorus]
No one could love you more
Because you came and turned my life around
No one could take your place
You came and changed the way I feel
No one could love you more
Because you came and turned my life around
No one could take your place
You came

"
620,"Baby, I Love Your Way/Freebird",Will To Power,Will To Power,1988-08-09,247200,55,"

Shadows grow so long before my eyes
And they're moving across the page
Suddenly the day turns into night
Far away from the city

But don't hesitate
'Cause your love
Your love won't wait, oh no no

(Ooh)
Baby, I love your way every day
(Ooh)
Wanna tell you I love your way every day
(Ooh)
Wanna be with you night and day
Hey, I love your way

If I leave here tomorrow
Would you still remember me?
For I must be traveling on now
There's so many places I've gotta see

But if I stayed here with you girl
Things just wouldn't be the same
'Cause I'm as free as a bird now
And this bird will never change
And this bird will never change

Shadows grow so long before my eyes
With the help of some fireflies
I wonder how they have the power to shine
I can see them under the pines

But don't hesitate
'Cause your love
Your love won't wait

Ooh, baby
I love your way
(Every day)
(Ooh)
Wanna tell you I love your way
(Night and day)
Oh, baby, I love your way
(Every day)
Every day now
Ooh wanna tell you I love your way
(Night and day, night and day)

I love your way
Ooh, baby
I love your way
('Cause I'm as free as a bird now)
Give me you way
Wanna tell you I love your way
(A free bird now)
Ooh baby I love your ways

Ooh, baby I love your way
(Every day)
Ooh, wanna tell you I love your way
(Night and day)
Ooh, baby I love your way
(Every day, every day)
Ooh, wanna tell you I love your way
(Night and day, night and day, oh)
Ooh, baby I love your way
(Night and day)

"
621,Simply Irresistible,Heavy Nova (Bonus Tracks Version),Robert Palmer,1988,254293,53,"

[Verse 1]
How can it be permissible?
She compromise my principle, yeah, yeah
That kind of love is mythical
She's anything but typical

[Bridge]
She's a craze you'd endorse
She's a powerful force
You're obliged to conform
When there's no other course
She used to look good to me
But now I find her

[Chorus]
Simply irresistible
Simply irresistible

[Verse 2]
Her loving is so powerful, huh!
It's simply unavoidable
The trend is irreversible
The woman is invincible

[Bridge]
She's a natural law
And she leaves me in awe
She deserves the applause
I surrender because
She used to look good to me
But now I find her

[Chorus]
Simply irresistible
Simply irresistible
Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)

[Bridge]
She's unavoidable
I'm backed against the wall
She gives me feelings like I never felt before
I'm breaking promises
She's breaking every law
She used to look good to me
Now I find her

[Chorus]
Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)

[Verse 3]
Her methods are inscrutable
The proof is irrefutable, (ooh...)
She's so completely kissable, huh
Our lives are indivisible, yeah yeah

[Bridge]
She's a craze you'd endorse
She's a powerful force
You're obliged to conform
When there's no other course
She used to look good to me
But now I find her

[Chorus]
Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)
Simply irresistible
(She's so fine
There's no tellin' where the money went)
Simply irresistible
(She's all mine, there's no other way to go)

[Outro]
Simply irresistible!

"
622,Don't Shed a Tear,One Good Reason,Paul Carrack,1987-11-01,295426,46,"

Cab fare to nowhere is what you are
A white line to an exit sign is what you are
Oh but I saw in you, now I see through

CHORUS:
Don't shed a tear for me
My life won't end without you
Long as the night will be
The sun will rise without you

A locked door on a candy store is what you are
A slim chance in tight pants is what you are
All that I loved you for, I want it more

CHORUS

You are giving what I'm not taking
I'm not missing what we ain't making
Oh but I saw in you, now I see through

CHORUS

CHORUS

Don't shed no tears
I don't need a thing

"
623,Perfect,The First Of A Million Kisses,Fairground Attraction,1988-05-16,216573,51,"

I don't want half-hearted love affairs
I need someone who really cares
Life is too short to play silly games
I've promised myself I won't do that again

It's got to be perfect
It's got to be worth it, yeah
Too many people take second best
Well I won't take anything less
It's got to be, yeah, perfect

Young hearts are foolish, they make such mistakes
They're much too eager to give their love away
Well, I have been foolish too many times
Now I'm determined, I'm gonna get it right

It's got to be perfect
It's got to be worth it, yeah
Too many people take second best
Well I won't take anything less
It's got to be, yeah, perfect

Young hearts are foolish, they make such mistakes
They're much too eager to give their love away
Well, I have been foolish too many times
Now I'm determined, I'm gonna get it right

It's got to be perfect
It's got to be worth it, yeah
Too many people take second best
Well I won't take anything less
It's got to be, yeah, perfect

It's got to be, yeah, worth it
It's got to be perfect

"
624,Two Strong Hearts,Age Of Reason,John Farnham,1988-07-22,213333,58,"

Well there's no need to analyse this kind of emotion
Cause it comes naturally
A simple case of feeling love and devotion
So tell me tenderly

I wanna give my life to you
I wanna to feel my blood run through you
And oh I want to touch you
Over and over and over again

We've got two strong hearts
We stick together like the honey and the bee
You and me
We've got two strong hearts
Reaching out forever like a river to the sea
Running free
Running free

I feel there's no need for compromising my reputation
When you lead me astray
I'm proud to be apart of this fascination
When I hear you say

I wanna there to guide you
I'm gonna feel my love inside you
And oh I want to touch you
Over and over and over again

We've got two strong hearts
We stick together like the honey and the bee
You and me
We've got two strong hearts
Reaching out forever like a river to the sea
Running free

We've got two strong hearts
We stick together like the honey and the bee
You and me
We've got two strong hearts
Reaching out forever like a river to the sea

We've got two strong hearts
We stick together like the honey and the bee
You and me
We've got two strong hearts
Reaching out forever like a river to the sea
(Running free)

We've got two strong hearts
We stick together like the honey and the bee (Running free)
You and me
We've got two strong hearts
Reaching out forever like a river to the sea (River to the sea)
You and me

We've got two strong hearts
We stick together like the honey and the bee
You and me
We've got two strong hearts
Reaching out forever like a river to the sea

We've got

"
625,All Fired Up,Wide Awake In Dreamland,Pat Benatar,1988-01-01,272200,56,"

Livin' with my eyes closed
Goin' day to day
I never knew the difference
I never cared either way
Lookin' for a reason
Searchin' for a sign
Reachin' out with both hands
I gotta feel the kick inside

All fired up (now I believe there comes a time)
All fired up (when everything just falls in line)
All fired up (we live an' learn from our mistakes)
All fired up, fired up, fired up
Hey!

Ain't nobody livin'
In a perfect world
Everybody's out there
Cryin' to be heard
Now I got a new fire
Burnin' in my eyes
Lightin' up the darkness
Movin' like a meteorite

All fired up (now I believe there comes a time)
All fired up (when everything just falls in line)
All fired up (we live an' learn from our mistakes)
All fired up, fired up, fired up (the deepest cuts are healed by faith)

Now I believe there comes a time
When everything just falls in line
We live and learn from our mistakes
The deepest cuts are healed by faith

Now I believe there comes a time
When everything just falls in line
We live and learn from our mistakes
The deepest cuts are healed by faith

Now I believe there comes a time
When everything just falls in line
We live and learn from our mistakes
The deepest cuts are healed by faith

Now I believe there comes a time
When everything just falls in line
We live and learn from our mistakes
The deepest cuts are healed by faith
Now I believe

All fired up (now I believe there comes a time)
All fired up (when everything just falls in line)
All fired up (we live an' learn from our mistakes)
All fired up, fired up, fired up (the deepest cuts are healed by faith)

All fired up, now I believe there comes a time
When everything just falls in line
We live and learn from our mistakes
The deepest cuts are healed by faith

"
626,I Should Be So Lucky,Kylie,Kylie Minogue,1988-07-04,204440,53,"

[Verse 1]
In my imagination
There is no complication
I dream about you all the time
In my mind, a celebration
The sweetest of sensation
Thinking you could be mine

[Pre-Chorus]
In my imagination
There is no hesitation
We walk together hand in hand
I'm dreaming
You fell in love with me
Like I'm in love with you
But dreaming's all I do
If only they'd come true

[Chorus]
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love

[Verse 2]
It's a crazy situation
You always keep me waiting
Because it's only make believe
And I would come a-running
To give you all my loving
If one day, you would notice me

[Pre-Chorus]
My heart is close to breaking
And I can't go on faking
The fantasy that you'll be mine
I'm dreaming
That you're in love with me
Like I'm in love with you
But dreaming's all I do
If only they'd come true

[Chorus]
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love

[Bridge]
I should be so lucky (So lucky, so lucky)
I should be so lucky
I, I, (I, I)
I should be so lucky (So lucky, so lucky)
I should be so lucky
I, I, I, I, I, I, I, I, I, I

[Pre-Chorus]
In my imagination
There is no hesitation
We walk together hand in hand
I'm dreaming
You fell in love with me
Like I'm in love with you
But dreaming's all I do
If only they'd come true

[Chorus]
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love
I should be so lucky
Lucky, lucky, lucky
I should be so lucky in love

"
627,Orinoco Flow,"Themes From ""Calmi Cuori Appassionati""",Enya,2001,266960,56,"

[Verse 1]
Let me sail, let me sail
Let the Orinoco flow
Let me reach, let me beach
On the shores of Tripoli

Let me sail, let me sail
Let me crash upon your shore
Let me reach, let me beach
Far beyond the Yellow Sea

[Interlude]
De-da, de-da, de
De-da, de-da, de

De-da, de-da, de
De-da, de-da, de

De-da, de-da, de

[Chorus]
(Ah)
Sail away, sail away, sail away
Sail away, sail away, sail away
Sail away, sail away, sail away
Sail away, sail away, sail away

[Verse 2]
From Bissau to Palau
In the shade of Avalon
From Fiji to Tiree
And the Isles of Ebony

From Peru to Cebu
Feel the power of Babylon
From Bali to Cali
Far beneath the Coral Sea

[Interlude]
De-da, de-da, de
De-da, de-da, de

De-da, de-da, de
De-da, de-da, de

De-da, de-da, de

[Bridge]
Turn it up, turn it up
Turn it up, up
Adieu
(Ooh)

Turn it up, turn it up
Turn it up, up
Adieu
(Ooh)

Turn it up, turn it up
Turn it up, up
Adieu
(Ah)

[Chorus]
Sail away, sail away, sail away
Sail away, sail away, sail away
Sail away, sail away, sail away
Sail away, sail away, sail away

[Verse 3]
From the North to the South
Ebudæ unto Khartoum
From the deep Sea of Clouds
To the Island of the Moon

Carry me on the waves
To the lands I've never been
Carry me on the waves
To the lands I've never seen

We can sail, we can sail
With the Orinoco flow
We can sail, we can sail
Sail away, sail away, sail away

[Verse 4]
We can steer, we can near
With Rob Dickins at the wheel
We can sigh, say goodbye
Ross and his dependency
We can sail, we can sail
Sail away, sail away, sail away

[Verse 5]
We can reach, we can beach
On the shores of Tripoli
We can sail, we can sail
Sail away, sail away, sail away

From Bali to Cali
Far beneath the Coral Sea
We can sail, we can sail
Sail away, sail away, sail away

[Verse 6]
From Bissau to Palau
In the shade of Avalon
We can sail, we can sail
Sail away, sail away, sail away

We can reach, we can beach
Far beyond the Yellow Sea
We can sail, we can sail
Sail away, sail away, sail away

[Verse 7]
From Peru to Cebu
Feel the power of Babylon
We can sail, we can sail
Sail away, sail away, sail away

[Coda]
We can sail, we can sail
Sail away, sail away, sail away
Sail away, sail away, sail away
Sail away, sail away, sail away
Sail away, sail away, sail away
Sail away, sail away, sail away

Ah, ah-ah
Ah, ah-ah
Ah

"
628,Loco in Acapulco,Indestructible,Four Tops,1988-02-14,274066,62,"

[Chorus]
Going loco down in Acapulco
If you stay too long
Yes, you'll be going loco down in Acapulco
The magic down there is so strong

[Verse 1]
Feel the pressure, your back's against the wall
Love is gaining on you, you're just about to fall
If you're afraid to love, afraid to take a chance
You better hide your feelings, get out while you can

[Chorus]
'Cause you'll be going loco down in Acapulco
If you stay too long
Yes, you'll be going loco down in Acapulco
The magic down there is so strong

[Pre-Chorus]
You can hear voices bleeding through those warm Latin nights
Memories are lost and found, leaving broken hearts all over town

[Chorus]
'Cause you'll be going loco down in Acapulco
If you stay too long
Yes, you'll be going loco down in Acapulco
The magic down there is so strong

[Verse 2]
You'll be pulling out your hair, drowning in despair
With a whole lot of nothing on your way to nowhere
Your search for paradise will come to an end
When you realize what a fool you've been

[Bridge]
You'll be haunted by her face, missing her warm embrace
Memories of loving her, holding her tight every night
Was that the best part of your life?
Hearing her voice soft and low
Begging you to please, please don't go
Don't go, no!
Don't go! Don't go!

[Instrumental Break]

[Pre-Chorus]
You can hear voices bleeding through those warm Latin nights
Memories are lost and found, leaving broken hearts all over town
All over town

[Chorus]
'Cause you'll be going loco down in Acapulco
If you stay too long
Yes, you'll be going loco down in Acapulco
The magic down there is so strong

Going loco down in Acapulco
If you stay too long
Yes, you'll be going loco down in Acapulco
The magic down there is so strong

Going loco down in Acapulco
If you stay too long
Yes, you'll be going loco down in Acapulco
The magic down there is so strong

[Outro]
(Going loco down in Acapulco)
(Going loco down in Acapulco)

"
629,Hands To Heaven,All That Jazz,Breathe,1988-01-01,259506,49,"

[Verse 1:]
As I watch you move
Across the moon-lit room
There's so much tenderness in your loving

Tomorrow, I must leave
The dawn knows no reprieve
God give me strength when I am leaving

[Hook:]
So raise your hands to heaven
And pray
That we'll be back together someday

[Chorus:]
Tonight
I need your sweet caress
Hold me in the darkness
Tonight
You calm my restlessness
You relieve my sadness

[Verse 2:]
As we move to embrace
Tears run down your face
I whisper words of love so softly

I can't believe this pain
It's driving me insane
Without your touch
Life will be lonely

[Repeat Hook:]

[Repeat Chorus x2:]

[Bridge:]
Morning has come
Another day
I must pack my bags
And say goodbye
Goodbye

[Repeat Chorus x2:]

"
630,She Wants to Dance with Me,Hold Me in Your Arms,Rick Astley,1988-12-01,196440,3,"

She wants to dance
She wants to dance with me
Oh yeah (dance with me)

There's a girl I've been waiting to see
And I really get the feeling that she likes me
'Cos she said so, but not in so many words
I've got to tell you what I've heard

She don't want no wild romance
When she's with me she only wants to dance

She wants to dance with me
'Cos I'll hold her so tight next to me
She wants to dance with me
'Cos I'll let her be what she wants to be

Now I know I've been out of touch
And I never meant to hurt my baby oh so much
'Cos I love her and I think she love me
And that's the way it's got to be

When we're together we never fight
We've got better things to do tonight

She wants to dance with me
'Cos I'll hold her so tight next to me
She wants to dance with me
'Cos I'll let her be what she wants to be

She wants to dance
She wants to dance

She wants to dance with me
'Cos I'll hold her so tight next to me
She wants to dance with me
'Cos I'll let her be what she wants to be

"
631,Roll With It,Roll With It,Steve Winwood,1988-01-01,320733,55,"

[Verse 1]
When life is too much, roll with it, baby
Don't stop and lose your touch, oh no, baby
Hard times knocking on your door
I'll tell them you ain't there no more
Get on through it, roll with it, baby

[Pre-Chorus]
Luck'll come and then slip away
You've gotta move, bring it back to stay

[Chorus]
You just roll with it, baby
Come on and just roll with it, baby
You and me, roll with it, baby
Hang on and just roll with it, baby, hey

[Verse 2]
The way that you love is good as money
I swear by stars above, sweet as honey
People think you're down and out
You show them what it's all about
You can make it, roll with it, baby

[Pre-Chorus]
When this world turns its back on you
Hang in and do that sweet thing you do

[Chorus]
You just roll with it, baby, yeah
You just roll with it, baby
Come on and just roll with it, baby
You and me, just roll with it, baby

Roll with it, baby, yeah
You just roll with it, baby
You and me, just roll with it, baby
Come on and just roll with it, baby

[Verse 3]
Hey, now there'll be a day you'll get there, baby
You'll hear the music play, you'll dance, baby
You'll leave bad times way behind
Nothing but good times on your mind
You can do it, roll with it, baby

[Bridge]
Then you'll see life will be so nice
It's just a step up to paradise

[Chorus]
You just roll with it, baby, yeah
You just roll with it, baby
You and me, just roll with it, baby
Come on and just roll with it, baby
Hey, come on

Roll with me, baby
Hey now, baby
Roll, roll, roll with me baby, roll
Hey, c'mon and roll
Come roll with me, baby
Come and roll
Hang on and just roll, hey and roll

"
632,Cherry Bomb,The Lonesome Jubilee,John Mellencamp,1987,287106,62,"

Well I lived on the outskirts of town
In an eight room farmhouse, baby
When my brothers and friends were around
There was always somethin' doin'
Had me a couple of real nice girlfriends
Stopped by to see me every once in a while
When I think back about those days
All I can do is sit and smile

[Chorus]
That's when a sport was a sport
And groovin' was groovin'
And dancin' meant everything
We were young and we were improvin'
Laughin', laughin' with our friends
Holdin' hands meant somethin', baby
Outside the club""Cherry Bomb""
Our hearts were really thumpin'
Say yeah yeah yeah
Say yeah yeah yeah

The winter days they last forever
But the weekends went by so quick
Went ridin' around this little country town
We were goin' nuts, girl, out in the sticks
One night, me with my big mouth
A couple guys had to put me in my place
When I see those guys these days
We just laugh and say do you remember when

[Chorus]
That's when a sport was a sport
And groovin' was groovin'
And dancin' meant everything
We were young and we were improvin'
Laughin', laughin' with our friends
Holdin' hands meant somethin', baby
Outside the club""Cherry Bomb""
Our hearts were really thumpin'
Say yeah yeah yeah
Say yeah yeah yeah

Say yeah yeah yeah
Say yeah yeah yeah

Seventeen has turned thirty-five
I'm surprised that we're still livin'
If we've done any wrong
I hope that we're forgiven
Got a few kids of my own
And some days I still don't know what to do
I hope that they're not laughing too loud
When they hear me talkin'
Like this to you

[Chorus]
That's when a sport was a sport
And groovin' was groovin'
And dancin' meant everything
We were young and we were improvin'
Laughin', laughin' with our friends
Holdin' hands meant so much, baby
Outside the club""Cherry Bomb""
Our hearts were really thumpin'
Say yeah yeah yeah
Say yeah yeah yeah

"
