,name,album,artist,release date,length,popularity,lyrics
10,Down with the Sickness,The Sickness,Disturbed,2000-03-07,279213,74,"

[Intro]
Can you feel that?
Ah, shit

Ooh, wah-ah-ah-ah!
Ooh, wah-ah-ah-ah!
Oh, oh! Oh, oh!
Oh, oh!

[Verse 1]
Drowning deep in my sea of loathing
Broken, your servant, I kneel
(Will you give in to me?)
It seems what's left of my human side
Is slowly changing in me
(Will you give in to me?)

[Pre-Chorus 1]
Looking at my own reflection
When, suddenly, it changes, violently, it changes
Oh, no, there is no turning back now
You've woken up the demon in me

[Chorus]
Get up, come on, get down with the sickness
Get up, come on, get down with the sickness
Get up, come on, get down with the sickness
Open up your hate and let it flow into me
Get up, come on, get down with the sickness
You mother, get up, come on, get down with the sickness
You fucker, get up, come on, get down with the sickness
Madness is the gift that has been given to me

[Verse 2]
I can see inside you, the sickness is rising
Don't try to deny what you feel
(Will you give in to me?)
It seems that all that was good has died
And is decaying in me
(Will you give in to me?)

[Pre-Chorus 2]
It seems you're having some trouble
In dealing with these changes, living with these changes
Oh, no, the world is a scary place
Now that you've woken up the demon in me

[Chorus]
Get up, come on, get down with the sickness
Get up, come on, get down with the sickness
Get up, come on, get down with the sickness
Open up your hate and let it flow into me
Get up, come on, get down with the sickness
You mother, get up, come on, get down with the sickness
You fucker, get up, come on, get down with the sickness
Madness is the gift that has been given to me

[Bridge]
And when I dream...
And when I dream...
And when I dream...
And when I dream!

[Interlude]
No, Mommy, don't do it again!
Don't do it again, I'll be a good boy!
I'll be a good boy, I promise!
No, Mommy, don't hit me!
Why did you have to hit me like that, Mommy?
Don't do it, you're hurting me!
Why did you have to be such a bitch?
Why don't you? Why don't you just fuck off and die?
Why can't you just fuck off and die?
Why can't you just leave here and die?
Never stick your hand in my face again, bitch!
Fuck you! I don't need this shit!
You stupid, sadistic, abusive, fucking whore!
How would you like to see how it feels, Mommy?
Here it comes, get ready to die!

[Hook]
Ooh, wah-ah-ah-ah!

[Chorus]
Get up, come on, get down with the sickness
Get up, come on, get down with the sickness
Get up, come on, get down with the sickness
Open up your hate and let it flow into me
Get up, come on, get down with the sickness
You mother, get up, come on, get down with the sickness
You fucker, get up, come on, get down with the sickness
Madness has now come over me

"
11,Want You Bad,Conspiracy Of One,The Offspring,2000-11-14,202573,68,"

[Verse 1]
If you could only read my mind
You would know that things between us ain't right
I know your arms are open wide
But you're a little on the straight side, I can't lie

[Pre-Chorus 1]
Your one vice
Is you're too nice
Come around now, can't you see?

[Chorus 1]
I want you, all tattooed
I want you bad
Complete me, mistreat me
Want you to be bad, bad, bad, bad, bad

[Verse 2]
If you could only read my mind
You would know that I've been waiting
So long
For someone almost just like you
But with attitude, I'm waiting
So come on

[Pre-Chorus 2]
Get out of clothes time
Grow out those highlights
Come around now, can't you see?

[Chorus 2]
I want you, in a vinyl suit
I want you bad
Complicated, x-rated
I want you bad, bad, bad, bad, bad
Bad

[Bridge]
Don't get me wrong
I know you're only being good
But that's what's wrong
I guess I just misunderstood

[Final Chorus]
I want you, all tattooed
I want you bad
Complicated, x-rated
I want you bad
I mean it, I need it
I want you bad, bad, bad, bad, bad
Bad, really, really bad

"
12,Rollin' (Air Raid Vehicle),Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,2000-10-17,213760,74,"

[Intro]
""Alright, partner, keep on rollin', baby; you know what time it is.""
(Throw your hands up)
(Throw your, your hands up)
(Ladies and gentlemen!) (Throw your, throw, throw your)
(Throw your, your, your hands, your, your hands up)
(Throw your hands up)
Chocolate Starfish!
(Your hands up)
Wanna keep on rollin', baby! (Throw, your hands up)
(Throw your hands up)
(Throw your hands up)

[Chorus]
I move in, now move out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Breathe in, now breathe out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Keep rollin', rollin', rollin', rollin' (What?)
Keep rollin', rollin', rollin', rollin' (Come on!)
Keep rollin', rollin', rollin', rollin' (Yeah!)
Keep rollin', rollin', rollin', rollin'

[Verse 1]
Now I know y'all be lovin' this shit right here
L.I.M.P. Bizkit is right here
People in the house put them hands in the air
'Cause if you don't care, then we don't care (Yeah!)
One, two, three times, two to the six
Jonesin' your fix of that Limp Bizkit mix
So where the fuck you at, punk? Shut the fuck up!
And back the fuck up while we fuck this track up

[Pre-Chorus]
(Throw your hands up)
(Throw, your hands up)
(Throw, throw your hands up)
(Throw your hands up)
(Throw your hands up)

[Chorus]
I move in, now move out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Breathe in, now breathe out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Keep rollin', rollin', rollin', rollin' (What?)
Keep rollin', rollin', rollin', rollin' (Come on!)
Keep rollin', rollin', rollin', rollin' (Yeah!)
Keep rollin', rollin', rollin', rollin'

[Verse 2]
You wanna mess with Limp Bizkit? (Yeah)
You can't mess with Limp Bizkit (Why?)
Because we get it on (When?)
Everyday and every night (Oh)
And this platinum thing right here (Uh-huh?)
Yo, we're doin' it all the time (What?)
So you better get some better beats and, ah
Get some better rhymes (D'oh!)
We got the gang set, so don't complain yet
Twenty-four-seven, never beggin' for a rain check
Old school soldiers blastin' out the hot shit
That rock shit, puttin' bounce in the mosh pit

[Pre-Chorus]
(Throw your hands up)
(Throw, your hands up)
(Throw, throw your hands up)
(Throw your hands up)
(Throw your hands up)

[Chorus]
I move in, now move out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Breathe in, now breathe out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Keep rollin', rollin', rollin', rollin' (What?)
Keep rollin', rollin', rollin', rollin' (Come on!)
Keep rollin', rollin', rollin', rollin' (Yeah!)
Keep rollin', rollin', rollin', rollin'

[Bridge]
Hey, ladies! (Where you at?) Hey, fellas! (Where you at?)
And the people that don't give a fuck! (Where you at?)
All the lovers! (Where you at?) All the haters! (Where you at?)
And all the people that call themselves players (Where you at?)
Hot mamas! (Where you at?) Pimp daddies! (Where you at?)
And the people rollin' up in caddies! (Where you at?)
Hey, rockers! (Where you at?) Hip-hoppers! (Where you at?)
And everybody all around the world!

[Chorus]
Move in, now move out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Breathe in, now breathe out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Keep rollin', rollin', rollin', rollin' (Yeah!)
Keep rollin', rollin', rollin', rollin' (What?)
Keep rollin', rollin', rollin', rollin' (Come on!)
Keep rollin', rollin', rollin', rollin'
Move in, now move out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Breathe in, now breathe out! Hands up, now hands down!
Back up, back up! Tell me what you're gonna do now!
Keep rollin', rollin', rollin', rollin' (What?)
Keep rollin', rollin', rollin', rollin' (Come on!)
Keep rollin', rollin', rollin', rollin' (Yeah!)
Keep rollin', rollin', rollin', rollin'

"
13,Loser,The Better Life,3 Doors Down,2000,264800,59,"

[Verse 1]
Breathe in right away
Nothing seems to fill this place
I need this every time
So take your lies, get off my case
Someday I will find
A love that flows through me like this
This will fall away
This will fall away

[Chorus]
You're getting closer
To pushing me off of life's little edge
'Cause I'm a loser
And sooner or later, you know I'll be dead
You're getting closer
You're holding the rope and I'm taking the fall
'Cause I'm a loser
I'm a loser, yeah

[Verse 2]
This is getting old
I can't break these chains that I hold
My body's growing cold
There's nothing left of this mind or my soul
Addiction needs a pacifier
The buzz of this poison is taking me higher
And this will fall away
This will fall away

[Chorus]
You're getting closer
To pushing me off of life's little edge
'Cause I'm a loser
And sooner or later, you know I'll be dead
You're getting closer
You're holding the rope and I'm taking the fall
Cause I’m a loser, I’m a loser, yeah
You're getting closer
To pushing me off of life's little edge
'Cause I'm a loser
And sooner or later, you know I'll be dead
You're getting closer
You're holding the rope and I'm taking the fall
Cause I’m a loser, I’m a loser, yeah
You're getting closer
To pushing me off of life's little edge
'Cause I'm a loser
And sooner or later, you know I'll be dead
You're getting closer
You're holding the rope and I'm taking the fall
Cause I’m a loser, I’m a loser, yeah

"
14,Renegades Of Funk,Renegades,Rage Against The Machine,2000-12-05,274160,65,"

[Intro]
No matter how hard you try, you can't stop us now
No matter how hard you try, you can't stop us now
We're the renegades of this atomic age
This atomic age of renegades
Renegades of this atomic age
This atomic age of renegades

[Verse 1]
Since the Prehistoric ages and the days of ancient Greece
Right down through the Middle Ages
Planet Earth kept going through changes
And then no renaissance came (Came)
And times continued to change (Change)
Nothing stayed the same, but there were always renegades
Like Chief Sitting Bull, Tom Paine
Dr. Martin Luther King, Malcolm X
They were renegades of their time and age
So many renegades!

[Chorus]
We're the Renegades of funk
We're the Renegades of funk
We're the Renegades of funk
We're the Renegades of funk

[Verse 2]
From a different solar system
Many, many galaxies away
We are the force of another creation
A new musical revelation
And we're on this musical mission, to help the others listen
And groove from land to land, singin' electronic chants like
Zulu Nation

[Bridge]
Revelations
Destroy all nations
Destroy all nations
Destroy all nations
Destroy all nations
Destroy all nations
Destroy all nations

[Verse 3]
Now renegades are the people with their own philosophies
They change the course of history
Everyday people like you and me
We're the renegades, we're the people with our own philosophies
We change the course of history
Everyday people like you and me
Come on

[Chorus]
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk

[Bridge]
With Poppin', sockin', rockin' puttin' a side of hip-hop
Because where we're goin' there ain't no stoppin'
Poppin', sockin', rockin', puttin' a side of hip-hop
Because where we're goin' there ain't no stoppin'
Poppin' and sockin' and rockin' and puttin' a side of hip-hop
'Cause we're poppin', sockin', rockin' puttin' a side of hip-hop
Poppin', sockin', rockin' puttin' a side of HIP-HOP!!

[Chorus]
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk

[Verse 4]
We're teachers of the funk and not of empty popping
We're blessed with the force and the sight of electronics
With the bass, and the treble, the horns, and our vocals
'Cause every time I pop into the beat, we get fresh

[*drum break*]

Come on

[Guitar solo]

Come on

[Verse 5]
There was a time when our music
Was something called ""The Bay Street"" beat
People would gather from all around
To get down to the big sound
You had to be a renegade in those days
To take a man to the dance floor

[Verse 6]
Say jam sucka (Jam sucka)
Say jam sucka (Jam sucka)
Say groove sucka (Move sucka)
Now groove sucka (Move sucka)
Now dance sucka (Dance sucka)
Now dance sucka (Dance sucka)
Say move sucka (Move sucka)
Now move sucka (Move sucka)
Say jam sucka (Jam sucka)
Say jam sucka (Jam sucka)
Say groove sucka (Move sucka)
Now groove sucka (Move sucka)
Say dance sucka (Dance sucka)
Say dance sucka (Dance sucka)
Say move sucka (Move sucka)
Now move sucka (Move sucka)

[Outro]
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk
We're the renegades of funk

"
15,Blood Brothers,Infest,Papa Roach,2001-04-25,213866,60,"

[Verse 1]
Watch your back because the next man is coming
And you don't know if the next man is dumbin'
Survival of the fittest what it is
I got your back, you got my back and that's the biz
Blood is rushing through my veins, I got the power
Channel the energy and with my strength I will devour
Sickening thoughts is running through my head
That's when I realize I'm glad I'm not dead

[Pre-Chorus]
Corruption and abuse
The salesman of our blood
For the public's craving
Existence in the dark

[Chorus]
It's in our nature to destroy ourselves
It's in our nature to kill ourselves
It's in our nature to kill each other
It's in our nature to kill, kill, kill

[Verse 2]
It was a dream and then it hit me, reality struck
And now my life is all shifty and it all moves fast
Close to a buck fifty; we all stand strong
In respect to the family in times of insanity
And through words of profanity
I describe our dysfunctional family
Blood brothers keep it real to the end
Deeper than the thoughts you think, not a trend

[Pre-Chorus]
Corruption and abuse
The salesman of our blood
For the public's craving
Existence in the dark

[Chorus]
It's in our nature to destroy ourselves
It's in our nature to kill ourselves
It's in our nature to kill each other
It's in our nature to kill, kill, kill
It's in our nature to destroy ourselves
It's in our nature to kill ourselves
It's in our nature to kill each other
It's in our nature to kill, kill, kill

Again and again

[Pre-Chorus]
Corruption and abuse
The salesman of our blood
For the public is craving
Existence in the dark

[Chorus]
It's in our nature to destroy ourselves
It's in our nature to kill ourselves
It's in our nature to kill each other
It's in our nature to kill, kill, kill

[Coda]
Kill, kill, kill, kill, kill, kill
Kill, kill, kill, kill, kill, kill
Kill, kill, kill, kill, kill, kill
Kill, kill

[Outro Chorus]
It's in our nature to destroy ourselves
It's in our nature to kill ourselves
It's in our nature to kill each other
It's in our nature to kill

"
16,99 Red Balloons,Stomping Ground,Goldfinger,2000-03-28,229173,64,"

[Intro]
You and I in a little toy shop
Buy a bag of balloons with the money we've got
Set them free at the break of dawn
'Til one by one they were gone
Back at base, bugs in the software
Flash the message, something's out there
Floating in the summer sky
Ninety-nine red balloons go by

[Verse 1]
Ninety-nine red balloons
Floating in the summer sky
Panic bells, it's red alert
There's something here from somewhere else
The war machine springs to life
Opens up one eager eye
Focusing it on the sky
As ninety-nine red balloons go by

[Verse 2]
Ninety-nine decisions treat
Ninety-nine ministers meet
To worry, worry, super scurry
Call out the troops now in a hurry
This is what we've waited for
This is it, boys, this is war
The President is on the line
As ninety-nine red balloons go by

[Bridge]
Neunundneunzig Kriegsminister
Streichholz und Benzinkanister
Hielten sich füare schlaue Leute
Witterten schon fette Beute
Riefen: Krieg und wollten Macht
Mann, wer hätte das gedacht?
Daß es einmal so weit kommt
Wegen neunundneunzig Luftballons
Neunundneunzig Luftballons

[Outro]
Ninety-nine dreams I have had
And every one a red balloon
It's all over, and I'm standing pretty
In the dust that was a city
If I could find a souvenir
Just to prove the world was here
Here it is, a red balloon
I think of you and let it go

"
17,Crawling,Hybrid Theory (Bonus Edition),Linkin Park,2000-10-24,208960,71,"

[Chorus: Chester Bennington]
Crawling in my skin
These wounds, they will not heal
Fear is how I fall
Confusing what is real

[Verse 1: Chester Bennington]
There's something inside me that pulls beneath the surface
Consuming, confusing
This lack of self-control I fear is never-ending
Controlling, I can't seem

[Pre-Chorus: Chester Bennington & Mike Shinoda]
To find myself again, my walls are closing in
Without a sense of confidence
I'm convinced that there's just too much pressure to take
I've felt this way before, so insecure

[Chorus: Chester Bennington]
Crawling in my skin
These wounds, they will not heal
Fear is how I fall
Confusing what is real

[Verse 2: Chester Bennington]
Discomfort endlessly has pulled itself upon me
Distracting, reacting
Against my will, I stand beside my own reflection
It's haunting how I can't seem

[Pre-Chorus: Chester Bennington & Mike Shinoda]
To find myself again, my walls are closing in
Without a sense of confidence
I'm convinced that there's just too much pressure to take
I've felt this way before, so insecure

[Chorus: Chester Bennington]
Crawling in my skin
These wounds, they will not heal
Fear is how I fall
Confusing what is real
Crawling in my skin
These wounds they will not heal
Fear is how I fall
Confusing, confusing what is real

[Outro: Chester Bennington & Mike Shinoda]
(There's something inside me that pulls beneath the surface
Consuming) Confusing what is real
(This lack of self-control I fear is never-ending
Controlling) Confusing what is real

"
18,Man Overboard,"The Mark, Tom And Travis Show (The Enema Strikes Back!) [Live]",blink-182,2000,166733,55,"

[Intro: Tom DeLonge (Mark Hoppus)]
(So sorry it's over)
(So sorry it's over)
(So sorry it's over) There's so much more that I wanted and
(So sorry it's over) There's so much more that I needed and
Time keeps moving on and on and on
Soon we'll all be gone

[Verse 1: Mark Hoppus]
Let's take some time to talk this over
You're out of line and rarely sober
We can't depend on your excuses
'Cause in the end it's fucking useless

[Chorus: Tom DeLonge]
You can only lean on me for so long
Bring the ship about to watch a friend drown
Sit out on the ledge, begged you to come down
You can only lean on me for so long

[Verse 2: Mark Hoppus]
I remember shots without a chaser
Absentminded thoughts, now you're a stranger
Cover up the scars, put on your game face
Left you in the bar to try and save face

[Chorus: Tom DeLonge]
You can only lean on me for so long
Bring the ship about to watch a friend drown
Sit out on the ledge, begged you to come down
You can only lean on me for so long

[Bridge: Tom DeLonge (Mark Hoppus)]
(So sorry it's over)
(So sorry it's over)
(So sorry it's over) There's so much more that I wanted and
(So sorry it's over) There's so much more that I needed and
Time keeps moving on and on and on
Soon we'll all be gone

[Outro: Mark Hoppus]
Man on a mission, can't say I miss him around
Insider information, hand in your resignation
Loss of a good friend, best of intentions I found
Tight-lipped procrastination, yeah later, see you around

"
19,Hate To Say I Told You So,Veni Vidi Vicious,The Hives,2000-09-12,200693,66,"

[Instrumental Intro]

[Verse 1]
Do what I want 'cause I can and if I don't
Because I wanna
Be ignored by the stiff and the bored
Because I'm gonna
Spit and retrieve cause I give and receive
Because I wanna
Gonna get through your head what the mystery man said
Because I'm gonna

[Chorus]
Hate to say I told you so
Alright, come on
Do believe I told you so...

[Verse 2]
Now it's all out and you knew
Cause I wanted to
Turn my back on the rot that's been planning the plot
Because I'm gonna
No need for me to wait
Because I wanna
No need two, three too late
Because I'm gonna

[Chorus]
Hate to say I told you so
Alright, come on
Do believe I told you so...

[Instrumental Bridge]

[Verse 3]
Do what I please, gonna spread the disease
Because I wanna
Gonna call all the shots for the ""No""s and the ""Not""s
Because I wanna
Yeah!

[Outro]
Ask me once I'll answer twice cause what I know I'll tell
Because I wanna!
Sound device and lots of ice I'll spell my name out loud
Because I wanna!
Oh yeah!

"
20,Judith,Mer De Noms,A Perfect Circle,2000-01-01,247266,65,"

[Intro]
You're such an inspiration for the ways
That I will never, ever choose to be

[Post-Chorus]
Oh, so many ways for me to show you
How your savior has abandoned you

[Verse 1]
Fuck your God
Your Lord, your Christ, He did this
Took all you had and left you this way
Still you pray, you never stray, you never
Never taste of the fruit
Never thought to question why

[Chorus]
It's not like you killed someone
It's not like you drove a hateful spear into his side
Praise the one who left you broken down and paralyzed
He did it all for you
He did it all for you

[Post-Chorus]
Oh, so many ways for me to show you
How your dogma has abandoned you

[Verse 2]
Pray to your Christ, to your God
Never taste of the fruit
Never stray, never break never
Choke on a lie!
Even though He's the one who did this to you
Never thought to question why

[Chorus]
Not like you killed someone
It's not like you drove a spiteful spear into his side
Talk to Jesus Christ as if He knows the reasons why
He did it all for you, oh
He did it all for you, woah
He did it all for you

"
21,My Way,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,2000-10-17,272973,70,"

[Intro]
Check, check, check, check, check, che-eck, check, check
Check, check, check out my melody
Check, check, che-eck, check, check, check, check
Check, check, check out my melody
Che-eck, check, check, check, check, check, check, check
Check, check out my melody
Special (check my melody, my melody)

[Verse 1]
You think you're special, you do
I can see it in your eyes
I can see it when you laugh at me
Look down on me and walk around on me

[Verse 2]
Just one more fight about your leadership
And I will straight up leave your shit
'Cause I've had enough of this
And now I'm pissed, yeah!

[Chorus]
This time I'ma let it all come out
This time I'ma stand up and shout
I'ma do things my way, it's my way
My way or the highway
This time I'ma let it all come out
This time I'ma stand up and shout
I'ma do things my way, it's my way
My way or the highway

[Refrain]
Check out, check, check out, check, check, check
Check out my melody
Check out, check out, check, check
Check out my melody
Check, check check, check check, -check check, check check
Check out my melody
Check, check out, check, check out, check, check out, check, check
Check out out my melody

[Verse 3]
Just one more fight about a lot of things
And I will give up everything
To be on my own again
Free again, yeah!

[Chorus]
This time I'ma let it all come out
This time I'ma stand up and shout
I'ma do things my way, it's my way
My way or the highway
This time I'ma let it all come out
This time I'ma stand up and shout
I'ma do things my way, it's my way
My way or the highway

[Post-Chorus]
Someday you'll see things my way
'Cause you never know, no, you never know
When you're gonna go
Someday you'll see things my way
'Cause you never know, no, you never know
When you're gonna go

[Refrain]
Check, check out, check, check out my melody
Check out, check, check out, check, check out, check, check, check
Check out my melody
Check, check, check my melody, check, check out my melody

[Verse 4]
Just one more fight and I'll be history
Yes, I will straight up leave your shit
And you'll be the one who's left
Missing me, yeah!

[Chorus]
This time I'ma let it all come out
This time I'ma stand up and shout
I'ma do things my way, it's my way
My way or the highway
This time I'ma let it all come out
This time I'ma stand up and shout
I'ma do things my way, it's my way
My way or the highway

[Post-Chorus]
Someday you'll see things my way
'Cause you never know, no, you never know
When you're gonna go
Someday you'll see things my way
'Cause you never know, no, you never know

[Outro]
Check out, check, check out, check, check out, check, check out
Check, check out, check, check out, check, check out melody
Check out, check, check out, check out, check, check out
Check out, check, check out, check out, check out
Check out, check, check out, check out, check out
Check out, check, check out, check out, check out my melody

"
22,Awake,Awake,Godsmack,2000-10-31,304373,64,"

Wait another minute
Can't you see what this pain has fucking done to me
I'm alive and still kicking
What you see I can't see and maybe
You'll think before you speak

[Chorus]
I'm alive. for you
I'm awake. Because of you
I'm alive. I told you
I'm awake swallowing you alive!

Take another second
Turn your back on me and make believe, that
You're always happy
It's safe to say you're never alive
A big part of you has died and by the way
I hope you're satisfied

I'm alive. For you
I'm awake. Because of you
I'm alive. I told you
I'm awake swallowing you alive!
For you, I'm awake
Because of you
I'm alive. I told you I'm awake

Tearing it back unveiling me
Taking a step back so I can breathe
Hear the silence about to break
Fear resistance when I'm awake

Tearing it back unveiling me
Taking a step back so I can breathe
Hear the silence about to break
Fear resistance when I'm awake

Alive for you
I'm awake, because of you
I'm alive, I told you
I'm awake swallowing you
I'm alive, i told you
I'm awake
Because of you
I'm alive, I told you I'm awake

Swallowing you alive

"
